"indID","popID","country","lonInd","latInd","hapInd","Acc"
"ind_89","pop8","1_Asia",141.459,38.646,"HTJP005",1273014173
"ind_90","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_91","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_92","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_93","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_94","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_95","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_96","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_97","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_98","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_99","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_100","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_101","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_102","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_103","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_104","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_105","pop9","1_Asia",141.055,38.351,"HTJP001",1273014171
"ind_106","pop10","1_Asia",141.063,38.355,"HTJP001",1273014171
"ind_107","pop10","1_Asia",141.063,38.355,"HTJP001",1273014171
"ind_108","pop10","1_Asia",141.063,38.355,"HTJP001",1273014171
"ind_109","pop10","1_Asia",141.063,38.355,"HTJP001",1273014171
"ind_110","pop10","1_Asia",141.063,38.355,"HTJP001",1273014171
"ind_111","pop10","1_Asia",141.063,38.355,"HTJP001",1273014171
"ind_112","pop10","1_Asia",141.063,38.355,"HTJP001",1273014171
"ind_113","pop10","1_Asia",141.063,38.355,"HTJP001",1273014171
"ind_114","pop10","1_Asia",141.063,38.355,"HTJP001",1273014171
"ind_115","pop10","1_Asia",141.063,38.355,"HTJP002",1273014172
"ind_116","pop10","1_Asia",141.063,38.355,"HTJP002",1273014172
"ind_117","pop10","1_Asia",141.063,38.355,"HTJP002",1273014172
"ind_118","pop10","1_Asia",141.063,38.355,"HTJP002",1273014172
"ind_119","pop10","1_Asia",141.063,38.355,"HTJP002",1273014172
"ind_120","pop10","1_Asia",141.063,38.355,"HTJP002",1273014172
"ind_121","pop10","1_Asia",141.063,38.355,"HTJP031",1273480699
"ind_122","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_123","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_124","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_125","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_126","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_127","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_128","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_129","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_130","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_131","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_132","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_133","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_134","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_135","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_136","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_137","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_138","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_139","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_140","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_141","pop11","1_Asia",141.42,38.434,"HTJP001",1273014171
"ind_142","pop11","1_Asia",141.42,38.434,"HTJP002",1273014172
"ind_143","pop11","1_Asia",141.42,38.434,"HTJP002",1273014172
"ind_144","pop11","1_Asia",141.42,38.434,"HTJP003",1273480222
"ind_145","pop11","1_Asia",141.42,38.434,"HTJP003",1273480222
"ind_146","pop12","1_Asia",140.915,38.031,"HTJP001",1273014171
"ind_147","pop12","1_Asia",140.915,38.031,"HTJP001",1273014171
"ind_148","pop12","1_Asia",140.915,38.031,"HTJP001",1273014171
"ind_149","pop12","1_Asia",140.915,38.031,"HTJP001",1273014171
"ind_150","pop12","1_Asia",140.915,38.031,"HTJP001",1273014171
"ind_151","pop12","1_Asia",140.915,38.031,"HTJP001",1273014171
"ind_152","pop12","1_Asia",140.915,38.031,"HTJP001",1273014171
"ind_153","pop12","1_Asia",140.915,38.031,"HTJP001",1273014171
"ind_154","pop12","1_Asia",140.915,38.031,"HTJP001",1273014171
"ind_155","pop12","1_Asia",140.915,38.031,"HTJP001",1273014171
"ind_156","pop12","1_Asia",140.915,38.031,"HTJP002",1273014172
"ind_157","pop12","1_Asia",140.915,38.031,"HTJP002",1273014172
"ind_158","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_159","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_160","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_161","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_162","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_163","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_164","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_165","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_166","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_167","pop13","1_Asia",140.979,37.781,"HTJP002",1273014172
"ind_168","pop13","1_Asia",140.979,37.781,"HTJP002",1273014172
"ind_169","pop13","1_Asia",140.979,37.781,"HTJP005",1273014173
"ind_170","pop13","1_Asia",140.979,37.781,"HTJP008",1273480226
"ind_171","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_172","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_173","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_174","pop13","1_Asia",140.979,37.781,"HTJP001",1273014171
"ind_175","pop14","1_Asia",140.61,36.489,"HTJP002",1273014172
"ind_176","pop14","1_Asia",140.61,36.489,"HTJP002",1273014172
"ind_177","pop14","1_Asia",140.61,36.489,"HTJP002",1273014172
"ind_178","pop14","1_Asia",140.61,36.489,"HTJP002",1273014172
"ind_179","pop14","1_Asia",140.61,36.489,"HTJP005",1273014173
"ind_180","pop14","1_Asia",140.61,36.489,"HTJP001",1273014171
"ind_181","pop14","1_Asia",140.61,36.489,"HTJP001",1273014171
"ind_182","pop14","1_Asia",140.61,36.489,"HTJP001",1273014171
"ind_183","pop14","1_Asia",140.61,36.489,"HTJP001",1273014171
"ind_184","pop14","1_Asia",140.61,36.489,"HTJP001",1273014171
"ind_185","pop14","1_Asia",140.61,36.489,"HTJP001",1273014171
"ind_186","pop14","1_Asia",140.61,36.489,"HTJP001",1273014171
"ind_187","pop14","1_Asia",140.61,36.489,"HTJP001",1273014171
"ind_188","pop14","1_Asia",140.61,36.489,"HTJP001",1273014171
"ind_189","pop14","1_Asia",140.61,36.489,"HTJP001",1273014171
"ind_190","pop15","1_Asia",139.898,35.413,"HTJP002",1273014172
"ind_191","pop15","1_Asia",139.898,35.413,"HTJP002",1273014172
"ind_192","pop15","1_Asia",139.898,35.413,"HTJP002",1273014172
"ind_193","pop15","1_Asia",139.898,35.413,"HTJP002",1273014172
"ind_194","pop15","1_Asia",139.898,35.413,"HTJP002",1273014172
"ind_195","pop15","1_Asia",139.898,35.413,"HTJP002",1273014172
"ind_196","pop15","1_Asia",139.898,35.413,"HTJP001",1273014171
"ind_197","pop15","1_Asia",139.898,35.413,"HTJP001",1273014171
