,indID,popID,country,lonInd,latInd,hapInd,Acc
399,ind_399,SHI,1_Asia,131.083333333333,31.45,H52,KY062719.1_H52
400,ind_400,SHI,1_Asia,131.083333333333,31.45,H65,KY062732.1_H65
401,ind_401,SHI,1_Asia,131.083333333333,31.45,H65,KY062732.1_H65
402,ind_402,SHI,1_Asia,131.083333333333,31.45,H65,KY062732.1_H65
403,ind_403,SHI,1_Asia,131.083333333333,31.45,H65,KY062732.1_H65
404,ind_404,North Sea: Helgoland,3_Eur,7.9,54.2,KT208513_2311107339,KT208513_2311107339
405,ind_405,North Sea: Helgoland,3_Eur,7.9,54.2,KT208564_2309950255,KT208564_2309950255
406,ind_406,North Sea: Helgoland,3_Eur,7.9,54.2,KT208573_2305548101,KT208573_2305548101
407,ind_407,North Sea: Helgoland,3_Eur,7.9,54.2,KT208658_2304419931,KT208658_2304419931
408,ind_408,North Sea: Helgoland,3_Eur,7.9,54.2,KT208665_2308401128,KT208665_2308401128
409,ind_409,North Sea: Helgoland,3_Eur,7.9,54.2,KT208752_2306850307,KT208752_2306850307
410,ind_410,North Sea: Helgoland,3_Eur,7.9,54.2,KT208771_2310718818,KT208771_2310718818
411,ind_411,North Sea: Helgoland,3_Eur,7.9,54.2,KT209095_2304678046,KT209095_2304678046
412,ind_412,North Sea: Helgoland,3_Eur,7.9,54.2,KT209107_2309707975,KT209107_2309707975
413,ind_413,North Sea: Helgoland,3_Eur,7.9,54.2,KT209545_2308230134,KT209545_2308230134
