indID,popID,country,lonInd,latInd,hapInd
ind_1,Toga,1_Asia,139.712257,39.946263,AY626459
ind_2,Toga,1_Asia,139.712257,39.946263,AY626461
ind_3,Toga,1_Asia,139.712257,39.946263,AY626464
ind_4,Toga,1_Asia,139.712257,39.946263,AY626464
ind_5,Toga,1_Asia,139.712257,39.946263,AY626465
ind_6,Toga,1_Asia,139.712257,39.946263,DQ366386
ind_7,Yamada,1_Asia,141.964818,39.448173,AY626466
ind_8,Nagazura,1_Asia,141.457761,38.557501,AY626459
ind_9,Nagazura,1_Asia,141.457761,38.557501,AY626459
ind_10,Nagazura,1_Asia,141.457761,38.557501,AY626459
ind_11,Nagazura,1_Asia,141.457761,38.557501,AY626464
ind_12,Nagazura,1_Asia,141.457761,38.557501,AY626464
ind_13,Nagazura,1_Asia,141.457761,38.557501,AY626464
ind_14,Nagazura,1_Asia,141.457761,38.557501,AY626464
ind_15,Nagazura,1_Asia,141.457761,38.557501,AY626464
ind_16,Nagazura,1_Asia,141.457761,38.557501,DQ366395
ind_17,Nagazura,1_Asia,141.457761,38.557501,DQ366405
ind_18,Nagazura,1_Asia,141.457761,38.557501,DQ366406
ind_19,Nagazura,1_Asia,141.457761,38.557501,DQ366410
ind_20,Nagazura,1_Asia,141.457761,38.557501,DQ366411
ind_21,Nagazura,1_Asia,141.457761,38.557501,DQ366412
ind_22,Nagazura,1_Asia,141.457761,38.557501,DQ366413
ind_23,Nagazura,1_Asia,141.457761,38.557501,DQ366414
ind_24,Nagazura,1_Asia,141.457761,38.557501,DQ366415
ind_25,Mangoku,1_Asia,141.378696,38.426906,AY626459
ind_26,Mangoku,1_Asia,141.378696,38.426906,AY626459
ind_27,Mangoku,1_Asia,141.378696,38.426906,AY626459
ind_28,Mangoku,1_Asia,141.378696,38.426906,AY626459
ind_29,Mangoku,1_Asia,141.378696,38.426906,AY626459
ind_30,Mangoku,1_Asia,141.378696,38.426906,AY626459
ind_31,Mangoku,1_Asia,141.378696,38.426906,AY626461
ind_32,Mangoku,1_Asia,141.378696,38.426906,AY626464
ind_33,Mangoku,1_Asia,141.378696,38.426906,AY626464
ind_34,Mangoku,1_Asia,141.378696,38.426906,AY626464
ind_35,Mangoku,1_Asia,141.378696,38.426906,AY626464
ind_36,Mangoku,1_Asia,141.378696,38.426906,AY626464
ind_37,Mangoku,1_Asia,141.378696,38.426906,AY626466
ind_38,Mangoku,1_Asia,141.378696,38.426906,DQ366390
ind_39,Mangoku,1_Asia,141.378696,38.426906,DQ366394
ind_40,Mangoku,1_Asia,141.378696,38.426906,DQ366395
ind_41,Matsushima,1_Asia,141.154629,38.348101,AY626457
ind_42,Matsushima,1_Asia,141.154629,38.348101,AY626459
ind_43,Matsushima,1_Asia,141.154629,38.348101,AY626459
ind_44,Matsushima,1_Asia,141.154629,38.348101,AY626459
