"species","type","comparison","post","oob","firstmod","secmod","winner","loserPost","shipPost","admixPost","MLPost"
"Cercaria_batillaria_HL6","untrans","ShipVadmix",0.625643333333334,0.0332134948244502,"Ship","admix","Ship",0.374356666666666,0.625643333333334,0.374356666666666,NA
"Cercaria_batillaria_HL6","pca","ShipVML",0.683331492673993,0.0279289454769484,"Ship","ML","ML",0.316668507326007,0.316668507326007,NA,0.683331492673993
"Cercaria_batillaria_HL6","untrans","ShipVML",0.591391666666667,0.0203035064233087,"Ship","ML","Ship",0.408608333333333,0.591391666666667,NA,0.408608333333333
"Cercaria_batillaria_HL6","pca","AdmixVML",0.565192380952382,0.347388721701562,"Admix","ML","ML",0.434807619047618,NA,0.434807619047618,0.565192380952382
"Cercaria_batillaria_HL6","untrans","AdmixVML",0.526425,0.342080807315716,"Admix","ML","Admix",0.473575,NA,0.526425,0.473575
"Cercaria_batillaria_HL6","pca","ShipVadmix",0.697468214285715,0.0367407803852672,"Ship","admix","Ship",0.302531785714285,0.697468214285715,0.302531785714285,NA
"Cercaria_batillaria_HL6","untrans","ShipVadmix",0.622031666666667,0.0332871819334722,"Ship","admix","Ship",0.377968333333333,0.622031666666667,0.377968333333333,NA
"Cercaria_batillaria_HL6","pca","ShipVML",0.703315714285715,0.0278708247524541,"Ship","ML","ML",0.296684285714285,0.296684285714285,NA,0.703315714285715
"Cercaria_batillaria_HL6","untrans","ShipVML",0.598461666666667,0.0202647592736459,"Ship","ML","Ship",0.401538333333333,0.598461666666667,NA,0.401538333333333
"Cercaria_batillaria_HL6","pca","AdmixVML",0.573833373015873,0.347534383457486,"Admix","ML","ML",0.426166626984127,NA,0.426166626984127,0.573833373015873
"Cercaria_batillaria_HL6","untrans","AdmixVML",0.536229999999999,0.34184483527112,"Admix","ML","Admix",0.463770000000001,NA,0.536229999999999,0.463770000000001
"Cercaria_batillaria_HL6","pca","ShipVadmix",0.692925160427808,0.036713632502996,"Ship","admix","admix",0.307074839572192,0.307074839572192,0.692925160427808,NA
"Cercaria_batillaria_HL6","untrans","ShipVadmix",0.622260000000001,0.0332891210679201,"Ship","admix","Ship",0.377739999999999,0.622260000000001,0.377739999999999,NA
"Cercaria_batillaria_HL6","pca","ShipVML",0.696529166666667,0.0279153839745664,"Ship","ML","ML",0.303470833333333,0.303470833333333,NA,0.696529166666667
"Cercaria_batillaria_HL6","untrans","ShipVML",0.60943,0.0202705713460954,"Ship","ML","Ship",0.39057,0.60943,NA,0.39057
"Cercaria_batillaria_HL6","pca","AdmixVML",0.579708452380952,0.346852686439764,"Admix","ML","ML",0.420291547619048,NA,0.420291547619048,0.579708452380952
"Cercaria_batillaria_HL6","untrans","AdmixVML",0.495929999999999,0.341524379408089,"Admix","ML","Admix",0.504070000000001,NA,0.495929999999999,0.504070000000001
"Cercaria_batillaria_HL6","pca","ShipVadmix",0.705050128205128,0.036750476057507,"Ship","admix","admix",0.294949871794872,0.294949871794872,0.705050128205128,NA
"Cercaria_batillaria_HL6","untrans","ShipVadmix",0.615158333333335,0.0332367644378255,"Ship","admix","Ship",0.384841666666665,0.615158333333335,0.384841666666665,NA
"Cercaria_batillaria_HL6","pca","ShipVML",0.691698398268398,0.0279405696218472,"Ship","ML","ML",0.308301601731602,0.308301601731602,NA,0.691698398268398
"Cercaria_batillaria_HL6","untrans","ShipVML",0.602215,0.0202434483413314,"Ship","ML","Ship",0.397785,0.602215,NA,0.397785
"Cercaria_batillaria_HL6","pca","AdmixVML",0.552916944444445,0.346800248207632,"Admix","ML","ML",0.447083055555555,NA,0.447083055555555,0.552916944444445
"Cercaria_batillaria_HL6","untrans","AdmixVML",0.537525,0.342165291134152,"Admix","ML","Admix",0.462475,NA,0.537525,0.462475
"Cercaria_batillaria_HL6","pca","ShipVadmix",0.702060598290598,0.0367776239397782,"Ship","admix","admix",0.297939401709402,0.297939401709402,0.702060598290598,NA
"Cercaria_batillaria_HL6","untrans","ShipVadmix",0.638663333333334,0.0332639123200968,"Ship","admix","Ship",0.361336666666666,0.638663333333334,0.361336666666666,NA
"Cercaria_batillaria_HL6","pca","ShipVML",0.700108214285715,0.0279018224721844,"Ship","ML","Ship",0.299891785714285,0.700108214285715,NA,0.299891785714285
"Cercaria_batillaria_HL6","untrans","ShipVML",0.566231666666666,0.020251197771264,"Ship","ML","Ship",0.433768333333334,0.566231666666666,NA,0.433768333333334
"Cercaria_batillaria_HL6","pca","AdmixVML",0.567743308080808,0.34805876577881,"Admix","ML","ML",0.432256691919192,NA,0.432256691919192,0.567743308080808
"Cercaria_batillaria_HL6","untrans","AdmixVML",0.541395,0.341748698512211,"Admix","ML","Admix",0.458605,NA,0.541395,0.458605
"Cercaria_batillaria_HL6","pca","ShipVadmix",0.688598928571429,0.0367776239397782,"Ship","admix","Ship",0.311401071428571,0.688598928571429,0.311401071428571,NA
"Cercaria_batillaria_HL6","untrans","ShipVadmix",0.623738333333334,0.033331782025775,"Ship","admix","Ship",0.376261666666666,0.623738333333334,0.376261666666666,NA
"Cercaria_batillaria_HL6","pca","ShipVML",0.691773333333334,0.0279347575493978,"Ship","ML","ML",0.308226666666666,0.308226666666666,NA,0.691773333333334
"Cercaria_batillaria_HL6","untrans","ShipVML",0.600243333333334,0.0202085759066349,"Ship","ML","Ship",0.399756666666666,0.600243333333334,NA,0.399756666666666
"Cercaria_batillaria_HL6","pca","AdmixVML",0.573680000000001,0.346275865886308,"Admix","ML","ML",0.426319999999999,NA,0.426319999999999,0.573680000000001
"Cercaria_batillaria_HL6","untrans","AdmixVML",0.53882,0.341795310274106,"Admix","ML","Admix",0.46118,NA,0.53882,0.46118
"Cercaria_batillaria_HL6","pca","ShipVadmix",0.705035277777778,0.0367407803852672,"Ship","admix","admix",0.294964722222222,0.294964722222222,0.705035277777778,NA
"Cercaria_batillaria_HL6","untrans","ShipVadmix",0.6047,0.0332542166478571,"Ship","admix","Ship",0.3953,0.6047,0.3953,NA
"Cercaria_batillaria_HL6","pca","ShipVML",0.693532619047619,0.0279386322643641,"Ship","ML","ML",0.306467380952381,0.306467380952381,NA,0.693532619047619
"Cercaria_batillaria_HL6","untrans","ShipVML",0.572863333333333,0.0202802581335111,"Ship","ML","Ship",0.427136666666667,0.572863333333333,NA,0.427136666666667
"Cercaria_batillaria_HL6","pca","AdmixVML",0.567974761904761,0.347371242290852,"Admix","ML","ML",0.432025238095239,NA,0.432025238095239,0.567974761904761
"Cercaria_batillaria_HL6","untrans","AdmixVML",0.531893333333332,0.341792397038988,"Admix","ML","Admix",0.468106666666668,NA,0.531893333333332,0.468106666666668
"Acanthogobius_flavimanus","pca","ShipVadmix",0.651229365079365,0.257292534597519,"Ship","admix","Ship",0.348770634920635,0.651229365079365,0.348770634920635,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.52898,0.226927165637121,"Ship","admix","Ship",0.47102,0.52898,0.47102,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.696197777777778,0.18886015821027,"Ship","ML","Ship",0.303802222222222,0.696197777777778,NA,0.303802222222222
"Acanthogobius_flavimanus","untrans","ShipVML",0.612883333333333,0.158876822003869,"Ship","ML","Ship",0.387116666666667,0.612883333333333,NA,0.387116666666667
"Acanthogobius_flavimanus","pca","AdmixVML",0.622096439393939,0.348464757740929,"Admix","ML","Admix",0.377903560606061,NA,0.622096439393939,0.377903560606061
"Acanthogobius_flavimanus","untrans","AdmixVML",0.5526,0.344745660333942,"Admix","ML","Admix",0.4474,NA,0.5526,0.4474
"Acanthogobius_flavimanus","pca","ShipVadmix",0.6551,0.257660297849926,"Ship","admix","Ship",0.3449,0.6551,0.3449,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.541609999999999,0.226599626490447,"Ship","admix","Ship",0.458390000000001,0.541609999999999,0.458390000000001,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.707634285714287,0.188919534946082,"Ship","ML","Ship",0.292365714285713,0.707634285714287,NA,0.292365714285713
"Acanthogobius_flavimanus","untrans","ShipVML",0.614486666666668,0.158874906625294,"Ship","ML","Ship",0.385513333333332,0.614486666666668,NA,0.385513333333332
"Acanthogobius_flavimanus","pca","AdmixVML",0.6091,0.348608574345994,"Admix","ML","Admix",0.3909,NA,0.6091,0.3909
"Acanthogobius_flavimanus","untrans","AdmixVML",0.560333333333333,0.344141630592668,"Admix","ML","Admix",0.439666666666667,NA,0.560333333333333,0.439666666666667
"Acanthogobius_flavimanus","pca","ShipVadmix",0.642683333333334,0.257269549394244,"Ship","admix","Ship",0.357316666666666,0.642683333333334,0.357316666666666,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.523726666666667,0.227045922520711,"Ship","admix","Ship",0.476273333333333,0.523726666666667,0.476273333333333,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.699590303030303,0.189061272960601,"Ship","ML","Ship",0.300409696969697,0.699590303030303,NA,0.300409696969697
"Acanthogobius_flavimanus","untrans","ShipVML",0.620266666666667,0.15887299124672,"Ship","ML","Ship",0.379733333333333,0.620266666666667,NA,0.379733333333333
"Acanthogobius_flavimanus","pca","AdmixVML",0.643831666666667,0.348027555261531,"Admix","ML","Admix",0.356168333333333,NA,0.643831666666667,0.356168333333333
"Acanthogobius_flavimanus","untrans","AdmixVML",0.553058333333333,0.344354479168165,"Admix","ML","Admix",0.446941666666667,NA,0.553058333333333,0.446941666666667
"Acanthogobius_flavimanus","pca","ShipVadmix",0.649185,0.257528132931092,"Ship","admix","Ship",0.350815,0.649185,0.350815,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.53057,0.226980797778097,"Ship","admix","Ship",0.46943,0.53057,0.46943,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.697814393939394,0.188875481238867,"Ship","ML","Ship",0.302185606060606,0.697814393939394,NA,0.302185606060606
"Acanthogobius_flavimanus","untrans","ShipVML",0.628440000000001,0.158890229653891,"Ship","ML","Ship",0.371559999999999,0.628440000000001,NA,0.371559999999999
"Acanthogobius_flavimanus","pca","AdmixVML",0.632805,0.348119597888772,"Admix","ML","Admix",0.367195,NA,0.632805,0.367195
"Acanthogobius_flavimanus","untrans","AdmixVML",0.546755,0.344363108164469,"Admix","ML","Admix",0.453245,NA,0.546755,0.453245
"Acanthogobius_flavimanus","pca","ShipVadmix",0.667902777777778,0.257710099123689,"Ship","admix","Ship",0.332097222222222,0.667902777777778,0.332097222222222,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.532753333333333,0.227103385528899,"Ship","admix","Ship",0.467246666666667,0.532753333333333,0.467246666666667,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.712740833333333,0.189109157424965,"Ship","ML","Ship",0.287259166666667,0.712740833333333,NA,0.287259166666667
"Acanthogobius_flavimanus","untrans","ShipVML",0.617703333333335,0.158719760960754,"Ship","ML","Ship",0.382296666666665,0.617703333333335,NA,0.382296666666665
"Acanthogobius_flavimanus","pca","AdmixVML",0.668171666666667,0.348197258855507,"Admix","ML","Admix",0.331828333333333,NA,0.668171666666667,0.331828333333333
"Acanthogobius_flavimanus","untrans","AdmixVML",0.555591666666667,0.344737031337638,"Admix","ML","Admix",0.444408333333333,NA,0.555591666666667,0.444408333333333
"Acanthogobius_flavimanus","pca","ShipVadmix",0.653648333333334,0.257556864435186,"Ship","admix","Ship",0.346351666666666,0.653648333333334,0.346351666666666,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.538156666666666,0.226955897141215,"Ship","admix","Ship",0.461843333333334,0.538156666666666,0.461843333333334,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.703681190476191,0.188934857974679,"Ship","ML","Ship",0.296318809523809,0.703681190476191,NA,0.296318809523809
"Acanthogobius_flavimanus","untrans","ShipVML",0.621798333333333,0.15884809132525,"Ship","ML","Ship",0.378201666666667,0.621798333333333,NA,0.378201666666667
"Acanthogobius_flavimanus","pca","AdmixVML",0.61763,0.348131103217177,"Admix","ML","Admix",0.38237,NA,0.61763,0.38237
"Acanthogobius_flavimanus","untrans","AdmixVML",0.561123333333334,0.343750449426891,"Admix","ML","Admix",0.438876666666666,NA,0.561123333333334,0.438876666666666
"Acanthogobius_flavimanus","pca","ShipVadmix",0.653925,0.25753962553273,"Ship","admix","Ship",0.346075,0.653925,0.346075,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.539535,0.227017191016616,"Ship","admix","Ship",0.460465,0.539535,0.460465,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.703753253968254,0.188946350246126,"Ship","ML","Ship",0.296246746031746,0.703753253968254,NA,0.296246746031746
"Acanthogobius_flavimanus","untrans","ShipVML",0.612021666666667,0.158867245110996,"Ship","ML","Ship",0.387978333333333,0.612021666666667,NA,0.387978333333333
"Acanthogobius_flavimanus","pca","AdmixVML",0.654615,0.349037147829088,"Admix","ML","Admix",0.345385,NA,0.654615,0.345385
"Acanthogobius_flavimanus","untrans","AdmixVML",0.551138333333333,0.344242302216214,"Admix","ML","Admix",0.448861666666667,NA,0.551138333333333,0.448861666666667
"Acanthogobius_flavimanus","pca","ShipVadmix",0.660316666666667,0.257706268256477,"Ship","admix","Ship",0.339683333333333,0.660316666666667,0.339683333333333,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.525858333333333,0.227107216396112,"Ship","admix","Ship",0.474141666666667,0.525858333333333,0.474141666666667,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.693500641025642,0.188892719646038,"Ship","ML","Ship",0.306499358974358,0.693500641025642,NA,0.306499358974358
"Acanthogobius_flavimanus","untrans","ShipVML",0.614408333333334,0.158817445268057,"Ship","ML","Ship",0.385591666666666,0.614408333333334,NA,0.385591666666666
"Acanthogobius_flavimanus","pca","AdmixVML",0.627241666666667,0.347857851667554,"Admix","ML","Admix",0.372758333333333,NA,0.627241666666667,0.372758333333333
"Acanthogobius_flavimanus","untrans","AdmixVML",0.544793333333333,0.343977679662894,"Admix","ML","Admix",0.455206666666667,NA,0.544793333333333,0.455206666666667
"Acanthogobius_flavimanus","pca","ShipVadmix",0.653068888888888,0.257553033567974,"Ship","admix","Ship",0.346931111111112,0.653068888888888,0.346931111111112,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.529543333333334,0.227084231192836,"Ship","admix","Ship",0.470456666666666,0.529543333333334,0.470456666666666,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.714556666666667,0.188781627688713,"Ship","ML","Ship",0.285443333333333,0.714556666666667,NA,0.285443333333333
"Acanthogobius_flavimanus","untrans","ShipVML",0.627711666666667,0.158792545346588,"Ship","ML","Ship",0.372288333333333,0.627711666666667,NA,0.372288333333333
"Acanthogobius_flavimanus","pca","AdmixVML",0.632708333333334,0.348671853652223,"Admix","ML","Admix",0.367291666666666,NA,0.632708333333334,0.367291666666666
"Acanthogobius_flavimanus","untrans","AdmixVML",0.559151666666667,0.344176146577884,"Admix","ML","Admix",0.440848333333333,NA,0.559151666666667,0.440848333333333
"Acanthogobius_flavimanus","pca","ShipVadmix",0.65887,0.257748407795815,"Ship","admix","Ship",0.34113,0.65887,0.34113,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.53117,0.226693482737155,"Ship","admix","Ship",0.46883,0.53117,0.46883,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.70813130952381,0.188862073588845,"Ship","ML","Ship",0.29186869047619,0.70813130952381,NA,0.29186869047619
"Acanthogobius_flavimanus","untrans","ShipVML",0.629083333333334,0.158478423260357,"Ship","ML","Ship",0.370916666666666,0.629083333333334,NA,0.370916666666666
"Acanthogobius_flavimanus","pca","AdmixVML",0.63542,0.347860727999655,"Admix","ML","Admix",0.36458,NA,0.63542,0.36458
"Acanthogobius_flavimanus","untrans","AdmixVML",0.549101666666667,0.34390289502826,"Admix","ML","Admix",0.450898333333333,NA,0.549101666666667,0.450898333333333
"Acanthogobius_flavimanus","pca","ShipVadmix",0.659694047619048,0.257568357036824,"Ship","admix","Ship",0.340305952380952,0.659694047619048,0.340305952380952,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.526116666666667,0.226509601110952,"Ship","admix","Ship",0.473883333333333,0.526116666666667,0.473883333333333,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.704067727272727,0.188841004424525,"Ship","ML","Ship",0.295932272727273,0.704067727272727,NA,0.295932272727273
"Acanthogobius_flavimanus","untrans","ShipVML",0.614463333333333,0.158643145817771,"Ship","ML","Ship",0.385536666666667,0.614463333333333,NA,0.385536666666667
"Acanthogobius_flavimanus","pca","AdmixVML",0.667835,0.347734169387197,"Admix","ML","Admix",0.332165,NA,0.667835,0.332165
"Acanthogobius_flavimanus","untrans","AdmixVML",0.563096666666666,0.34447528511642,"Admix","ML","Admix",0.436903333333334,NA,0.563096666666666,0.436903333333334
"Acanthogobius_flavimanus","pca","ShipVadmix",0.663036666666666,0.257769477565484,"Ship","admix","Ship",0.336963333333334,0.663036666666666,0.336963333333334,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.53888,0.226839055691232,"Ship","admix","Ship",0.46112,0.53888,0.46112,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.710831666666667,0.188842919803099,"Ship","ML","Ship",0.289168333333333,0.710831666666667,NA,0.289168333333333
"Acanthogobius_flavimanus","untrans","ShipVML",0.625699999999999,0.158809783753759,"Ship","ML","Ship",0.374300000000001,0.625699999999999,NA,0.374300000000001
"Acanthogobius_flavimanus","pca","AdmixVML",0.643306666666667,0.347877985992263,"Admix","ML","Admix",0.356693333333333,NA,0.643306666666667,0.356693333333333
"Acanthogobius_flavimanus","untrans","AdmixVML",0.554928333333333,0.344351602836063,"Admix","ML","Admix",0.445071666666667,NA,0.554928333333333,0.445071666666667
"Acanthogobius_flavimanus","pca","ShipVadmix",0.652087380952382,0.257168031413111,"Ship","admix","Ship",0.347912619047618,0.652087380952382,0.347912619047618,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.536876666666667,0.22701527558301,"Ship","admix","Ship",0.463123333333333,0.536876666666667,0.463123333333333,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.715629325396826,0.18890612729606,"Ship","ML","Ship",0.284370674603174,0.715629325396826,NA,0.284370674603174
"Acanthogobius_flavimanus","untrans","ShipVML",0.622868333333334,0.158736999367925,"Ship","ML","Ship",0.377131666666666,0.622868333333334,NA,0.377131666666666
"Acanthogobius_flavimanus","pca","AdmixVML",0.659023333333334,0.347852099003351,"Admix","ML","Admix",0.340976666666666,NA,0.659023333333334,0.340976666666666
"Acanthogobius_flavimanus","untrans","AdmixVML",0.561006666666667,0.344107114607453,"Admix","ML","Admix",0.438993333333333,NA,0.561006666666667,0.438993333333333
"Acanthogobius_flavimanus","pca","ShipVadmix",0.657383333333334,0.257233156155725,"Ship","admix","Ship",0.342616666666666,0.657383333333334,0.342616666666666,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.521618333333333,0.227022937317435,"Ship","admix","Ship",0.478381666666667,0.521618333333333,0.478381666666667,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.694048636363636,0.18893102721753,"Ship","ML","Ship",0.305951363636364,0.694048636363636,NA,0.305951363636364
"Acanthogobius_flavimanus","untrans","ShipVML",0.621403333333334,0.158825106782356,"Ship","ML","Ship",0.378596666666666,0.621403333333334,NA,0.378596666666666
"Acanthogobius_flavimanus","pca","AdmixVML",0.634146666666667,0.348007420936821,"Admix","ML","Admix",0.365853333333333,NA,0.634146666666667,0.365853333333333
"Acanthogobius_flavimanus","untrans","AdmixVML",0.554606666666667,0.344003566651806,"Admix","ML","Admix",0.445393333333333,NA,0.554606666666667,0.445393333333333
"Acanthogobius_flavimanus","pca","ShipVadmix",0.653343333333334,0.257125891873773,"Ship","admix","Ship",0.346656666666666,0.653343333333334,0.346656666666666,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.529613333333332,0.226900349566633,"Ship","admix","Ship",0.470386666666668,0.529613333333332,0.470386666666668,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.706296666666667,0.188844835181674,"Ship","ML","Ship",0.293703333333333,0.706296666666667,NA,0.293703333333333
"Acanthogobius_flavimanus","untrans","ShipVML",0.617106666666667,0.15891896033251,"Ship","ML","Ship",0.382893333333333,0.617106666666667,NA,0.382893333333333
"Acanthogobius_flavimanus","pca","AdmixVML",0.631975,0.348306559475357,"Admix","ML","Admix",0.368025,NA,0.631975,0.368025
"Acanthogobius_flavimanus","untrans","AdmixVML",0.552735,0.344130125264263,"Admix","ML","Admix",0.447265,NA,0.552735,0.447265
"Acanthogobius_flavimanus","pca","ShipVadmix",0.646709615384615,0.257765646698271,"Ship","admix","Ship",0.353290384615385,0.646709615384615,0.353290384615385,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.51729,0.227034429919073,"Ship","admix","Ship",0.48271,0.51729,0.48271,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.6997575,0.189044034553429,"Ship","ML","Ship",0.3002425,0.6997575,NA,0.3002425
"Acanthogobius_flavimanus","untrans","ShipVML",0.617946666666667,0.15860100748913,"Ship","ML","Ship",0.382053333333333,0.617946666666667,NA,0.382053333333333
"Acanthogobius_flavimanus","pca","AdmixVML",0.636373333333334,0.348211640516014,"Admix","ML","Admix",0.363626666666666,NA,0.636373333333334,0.363626666666666
"Acanthogobius_flavimanus","untrans","AdmixVML",0.552003333333334,0.343764831087397,"Admix","ML","Admix",0.447996666666666,NA,0.552003333333334,0.447996666666666
"Acanthogobius_flavimanus","pca","ShipVadmix",0.660353333333334,0.257041612795096,"Ship","admix","Ship",0.339646666666666,0.660353333333334,0.339646666666666,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.539215,0.226994205813341,"Ship","admix","Ship",0.460785,0.539215,0.460785,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.706510714285714,0.18906510371775,"Ship","ML","Ship",0.293489285714286,0.706510714285714,NA,0.293489285714286
"Acanthogobius_flavimanus","untrans","ShipVML",0.624353333333334,0.158658468846367,"Ship","ML","Ship",0.375646666666666,0.624353333333334,NA,0.375646666666666
"Acanthogobius_flavimanus","pca","AdmixVML",0.602548333333334,0.34849064472984,"Admix","ML","Admix",0.397451666666666,NA,0.602548333333334,0.397451666666666
"Acanthogobius_flavimanus","untrans","AdmixVML",0.556596666666667,0.344066845958034,"Admix","ML","Admix",0.443403333333333,NA,0.556596666666667,0.443403333333333
"Acanthogobius_flavimanus","pca","ShipVadmix",0.651143333333334,0.25785375664416,"Ship","admix","Ship",0.348856666666666,0.651143333333334,0.348856666666666,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.526469999999999,0.227107216396112,"Ship","admix","Ship",0.473530000000001,0.526469999999999,0.473530000000001,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.698843333333333,0.188986573196192,"Ship","ML","Ship",0.301156666666667,0.698843333333333,NA,0.301156666666667
"Acanthogobius_flavimanus","untrans","ShipVML",0.618876666666668,0.158861498975272,"Ship","ML","Ship",0.381123333333332,0.618876666666668,NA,0.381123333333332
"Acanthogobius_flavimanus","pca","AdmixVML",0.644430000000001,0.348217393180217,"Admix","ML","Admix",0.355569999999999,NA,0.644430000000001,0.355569999999999
"Acanthogobius_flavimanus","untrans","AdmixVML",0.557538333333333,0.34394604000978,"Admix","ML","Admix",0.442461666666667,NA,0.557538333333333,0.442461666666667
"Acanthogobius_flavimanus","pca","ShipVadmix",0.666363333333334,0.257290619163913,"Ship","admix","Ship",0.333636666666666,0.666363333333334,0.333636666666666,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.520536666666666,0.226777761815831,"Ship","admix","Ship",0.479463333333334,0.520536666666666,0.479463333333334,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.711984722222222,0.18910724204639,"Ship","ML","Ship",0.288015277777778,0.711984722222222,NA,0.288015277777778
"Acanthogobius_flavimanus","untrans","ShipVML",0.624713333333334,0.158608669003429,"Ship","ML","Ship",0.375286666666666,0.624713333333334,NA,0.375286666666666
"Acanthogobius_flavimanus","pca","AdmixVML",0.621041666666667,0.347627745099449,"Admix","ML","Admix",0.378958333333333,NA,0.621041666666667,0.378958333333333
"Acanthogobius_flavimanus","untrans","AdmixVML",0.560966666666667,0.344213538895201,"Admix","ML","Admix",0.439033333333333,NA,0.560966666666667,0.439033333333333
"Acanthogobius_flavimanus","pca","ShipVadmix",0.655576666666667,0.257403629746684,"Ship","admix","Ship",0.344423333333333,0.655576666666667,0.344423333333333,NA
"Acanthogobius_flavimanus","untrans","ShipVadmix",0.534893333333333,0.226816070487957,"Ship","admix","Ship",0.465106666666667,0.534893333333333,0.465106666666667,NA
"Acanthogobius_flavimanus","pca","ShipVML",0.711247727272727,0.188913788810358,"Ship","ML","Ship",0.288752272727273,0.711247727272727,NA,0.288752272727273
"Acanthogobius_flavimanus","untrans","ShipVML",0.619253333333334,0.158623992032025,"Ship","ML","Ship",0.380746666666666,0.619253333333334,NA,0.380746666666666
"Acanthogobius_flavimanus","pca","AdmixVML",0.60893,0.347912501977478,"Admix","ML","Admix",0.39107,NA,0.60893,0.39107
"Acanthogobius_flavimanus","untrans","AdmixVML",0.555463333333334,0.344141630592668,"Admix","ML","Admix",0.444536666666666,NA,0.555463333333334,0.444536666666666
"Gracilaria_vermiculophylla_SSR","pca","ShipVadmix",0.68181,0.00916352577563177,"Ship","admix","Ship",0.31819,0.68181,0.31819,NA
"Gracilaria_vermiculophylla_SSR","untrans","ShipVadmix",0.833921666666667,0.00570124123948643,"Ship","admix","Ship",0.166078333333333,0.833921666666667,0.166078333333333,NA
"Gracilaria_vermiculophylla_SSR","pca","ShipVML",0.764271666666667,0.00343391664791772,"Ship","ML","Ship",0.235728333333333,0.764271666666667,NA,0.235728333333333
"Gracilaria_vermiculophylla_SSR","untrans","ShipVML",0.849716666666666,0.000974309498659609,"Ship","ML","Ship",0.150283333333334,0.849716666666666,NA,0.150283333333334
"Gracilaria_vermiculophylla_SSR","pca","AdmixVML",0.654271666666667,0.0844250114311843,"Admix","ML","Admix",0.345728333333333,NA,0.654271666666667,0.345728333333333
"Gracilaria_vermiculophylla_SSR","untrans","AdmixVML",0.702231666666667,0.0769404435299497,"Admix","ML","Admix",0.297768333333333,NA,0.702231666666667,0.297768333333333
"Gracilaria_vermiculophylla_SSR","pca","ShipVadmix",0.697661666666667,0.00904919607163137,"Ship","admix","Ship",0.302338333333333,0.697661666666667,0.302338333333333,NA
"Gracilaria_vermiculophylla_SSR","untrans","ShipVadmix",0.793943333333333,0.00569743024935308,"Ship","admix","Ship",0.206056666666667,0.793943333333333,0.206056666666667,NA
"Gracilaria_vermiculophylla_SSR","pca","ShipVML",0.802061666666666,0.00348730346976209,"Ship","ML","Ship",0.197938333333334,0.802061666666666,NA,0.197938333333334
"Gracilaria_vermiculophylla_SSR","untrans","ShipVML",0.85119,0.000970496154242155,"Ship","ML","Ship",0.14881,0.85119,NA,0.14881
"Gracilaria_vermiculophylla_SSR","pca","AdmixVML",0.670351666666667,0.0845450388660265,"Admix","ML","Admix",0.329648333333333,NA,0.670351666666667,0.329648333333333
"Gracilaria_vermiculophylla_SSR","untrans","AdmixVML",0.689178333333334,0.0768747142203932,"Admix","ML","Admix",0.310821666666666,NA,0.689178333333334,0.310821666666666
"Gracilaria_vermiculophylla_SSR","pca","ShipVadmix",0.732783333333333,0.00906444003216476,"Ship","admix","Ship",0.267216666666667,0.732783333333333,0.267216666666667,NA
"Gracilaria_vermiculophylla_SSR","untrans","ShipVadmix",0.805313333333333,0.00568599727895304,"Ship","admix","Ship",0.194686666666667,0.805313333333333,0.194686666666667,NA
"Gracilaria_vermiculophylla_SSR","pca","ShipVML",0.75947,0.00351781022510172,"Ship","ML","Ship",0.24053,0.75947,NA,0.24053
