10,1670,87,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Native_Japan_Yoshio_Yosh29,yos,302,302,205,205,231,231,182,182,198,198,290,294,262,262,200,226,340,340,260,263
Native_Japan_Nagasakimachi_946,nag,302,302,205,217,231,231,182,182,198,198,350,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_949,nag,302,302,205,217,231,231,182,182,198,198,350,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_954,nag,302,302,205,217,231,231,182,182,198,198,292,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_955,nag,302,302,205,217,231,231,182,182,198,198,350,350,262,262,200,200,352,352,260,260
Native_Japan_Nagasakimachi_957,nag,302,302,205,205,231,231,182,182,198,198,292,292,262,262,198,200,352,352,260,260
Native_Japan_Nagasakimachi_959,nag,302,302,205,217,231,231,182,182,198,198,350,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_964,nag,302,302,205,217,231,231,182,182,198,198,350,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_966,nag,302,302,205,217,231,231,182,182,198,198,350,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_967,nag,302,302,205,217,231,231,182,182,198,198,294,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_968,nag,302,302,205,205,231,231,182,182,198,198,292,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_971,nag,302,302,205,205,231,231,182,182,198,198,292,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_2016001,nag,284,302,205,217,231,231,182,182,198,198,292,292,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_2016009,nag,302,302,217,217,231,231,182,182,198,198,292,292,262,262,198,198,352,352,241,260
Native_Japan_Nagasakimachi_2016011,nag,302,302,205,217,231,231,182,182,198,198,292,292,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_2016016,nag,284,302,205,217,231,231,182,182,198,198,294,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_2016025,nag,284,302,217,217,231,231,182,182,198,198,350,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_2016032,nag,284,302,205,205,231,231,182,182,198,198,292,292,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_2016036,nag,302,302,205,217,231,231,182,182,198,198,294,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_2016040,nag,284,302,205,217,231,231,182,182,198,198,292,350,262,262,198,198,352,352,260,263
Native_Japan_Nagasakimachi_2016052,nag,284,302,205,217,231,231,182,182,198,198,292,292,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_2016063,nag,284,302,205,205,231,231,182,182,198,198,292,292,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_2016069,nag,284,302,205,217,231,231,182,182,198,198,292,350,262,262,198,198,352,352,260,260
Native_Japan_Nagasakimachi_2016072,nag,302,302,217,217,231,231,182,182,198,198,292,350,262,262,198,198,352,352,260,260
Native_Japan_Jonai_823,jon,308,308,203,203,231,231,188,188,198,198,282,312,262,272,198,198,352,352,260,260
Native_Japan_Jonai_824,jon,308,308,203,227,251,251,188,188,198,198,282,312,262,272,198,198,354,354,260,260
Native_Japan_Jonai_825,jon,308,308,203,203,231,231,188,188,198,198,282,282,262,272,198,198,352,352,260,260
Native_Japan_Jonai_826,jon,308,308,203,203,231,231,188,188,198,198,282,282,262,272,198,198,354,358,260,260
Native_Japan_Jonai_827,jon,305,308,203,227,231,231,185,188,198,198,282,282,262,272,198,198,352,352,260,260
Native_Japan_Jonai_829,jon,308,308,227,227,251,251,188,188,198,198,282,282,262,272,198,198,356,356,260,260
Native_Japan_Jonai_830,jon,308,308,227,227,231,231,188,188,198,198,312,312,262,272,198,198,352,352,260,260
Native_Japan_Jonai_832,jon,308,308,203,227,251,251,188,188,198,198,282,282,262,262,198,198,354,354,260,260
Native_Japan_Jonai_833,jon,305,305,203,203,251,251,185,185,198,198,282,282,262,272,196,196,354,358,260,260
Native_Japan_Jonai_834,jon,305,308,203,203,251,251,185,188,198,198,282,282,262,262,198,198,352,358,260,260
Native_Japan_Jonai_836,jon,308,308,227,227,231,231,188,188,198,198,312,312,262,272,198,198,354,358,260,260
Native_Japan_Jonai_837,jon,305,305,203,203,251,251,185,185,198,198,282,282,262,262,198,198,354,358,260,260
Native_Japan_Jonai_838,jon,308,308,203,203,231,231,188,188,198,198,282,282,262,272,198,198,354,354,260,260
Native_Japan_Jonai_839,jon,305,308,203,227,231,251,185,188,198,198,282,282,262,272,198,198,354,358,260,260
Native_Japan_Jonai_840,jon,308,308,203,203,231,251,188,188,198,198,282,312,262,262,198,198,354,354,260,260
Native_Japan_Jonai_841,jon,308,308,227,227,251,251,188,188,198,198,282,282,262,262,198,200,352,352,260,260
Native_Japan_Jonai_842,jon,308,308,203,227,231,251,188,188,198,198,282,282,262,272,198,198,352,352,260,260
Native_Japan_Jonai_843,jon,305,308,203,227,231,231,185,188,198,198,282,312,262,272,198,198,352,352,260,260
Native_Japan_Jonai_844,jon,305,308,203,227,251,251,185,188,198,198,282,282,262,272,198,198,352,352,260,260
Native_Japan_Jonai_845,jon,308,308,203,203,251,251,188,188,198,198,282,312,262,272,198,198,354,354,260,260
Native_Japan_Jonai_846,jon,308,308,203,203,231,251,188,188,198,198,282,282,262,272,198,198,354,354,260,260
Native_Japan_Jonai_848,jon,305,305,203,203,251,251,185,185,198,198,282,282,262,262,200,200,340,352,260,263
Native_Japan_Jonai_849,jon,305,308,203,203,231,251,185,188,198,198,282,282,262,262,200,200,352,352,260,260
Native_Japan_Jonai_850,jon,308,308,203,203,251,251,188,188,198,198,312,312,262,272,200,200,352,352,260,260
Native_Japan_Jonai_851,jon,305,305,203,203,231,231,185,185,198,198,282,282,262,272,200,200,354,358,260,260
Native_Japan_Jonai_852,jon,305,308,203,203,251,251,185,188,198,198,282,312,262,272,200,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_916,shk,305,305,205,225,233,233,185,185,198,198,288,292,262,262,198,198,352,352,260,260
Native_Japan_ShikanoshimaIsland_917,shk,305,305,205,205,233,233,185,185,198,198,288,288,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_919,shk,305,305,205,219,233,233,185,185,198,198,288,288,262,262,198,198,352,352,260,260
Native_Japan_ShikanoshimaIsland_922,shk,305,305,217,227,233,233,185,185,198,198,290,290,262,262,198,198,352,352,260,260
Native_Japan_ShikanoshimaIsland_924,shk,305,305,205,205,233,233,185,185,198,198,288,292,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_927,shk,305,305,219,225,233,233,185,185,198,198,288,288,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_932,shk,305,305,205,219,233,233,185,185,198,198,288,292,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_935,shk,305,305,205,225,233,233,185,185,198,198,308,314,262,262,200,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_937,shk,305,305,205,205,233,233,185,185,198,198,290,294,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_941,shk,305,305,205,217,233,233,185,185,198,198,292,292,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016012,shk,305,305,205,219,233,233,185,185,198,198,288,292,262,262,198,198,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016029,shk,305,305,205,219,233,233,185,185,198,198,288,292,262,262,198,200,352,354,260,260
Native_Japan_ShikanoshimaIsland_2016031,shk,305,305,205,219,233,233,185,185,198,198,288,290,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016047,shk,305,305,219,227,233,233,185,185,198,198,292,292,262,262,198,198,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016051,shk,305,305,205,205,233,233,185,185,198,198,290,292,262,262,198,200,352,354,260,260
Native_Japan_ShikanoshimaIsland_2016052,shk,305,305,205,205,233,233,185,185,198,198,288,292,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016053,shk,305,305,219,219,233,233,185,185,198,198,290,290,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016054,shk,305,305,205,205,233,233,185,185,198,198,288,290,262,262,198,198,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016063,shk,305,305,217,217,233,233,185,185,198,198,288,290,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016064,shk,305,305,217,219,233,233,185,200,198,198,288,288,262,262,198,198,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016067,shk,305,305,205,219,233,233,185,185,198,198,288,290,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016075,shk,305,305,205,205,233,233,185,185,198,198,288,290,262,262,198,198,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016077,shk,305,305,205,219,233,233,185,185,198,198,288,292,262,262,198,198,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016080,shk,305,305,205,205,233,233,185,185,198,198,288,288,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016082,shk,305,305,219,219,233,233,185,185,198,198,288,290,262,262,198,200,352,352,260,260
Native_Japan_ShikanoshimaIsland_2016090,shk,305,305,205,219,233,233,185,185,198,198,288,288,262,262,198,200,352,352,260,260
Native_Japan_Wajiro_883,waj,305,305,235,239,231,231,185,197,198,208,288,292,262,262,198,198,352,352,263,263
Native_Japan_Wajiro_884,waj,317,317,225,229,231,231,197,197,198,200,294,298,262,262,198,198,352,352,263,263
Native_Japan_Wajiro_885,waj,305,305,225,225,231,231,185,185,198,200,298,298,262,262,200,200,352,352,263,263
Native_Japan_Wajiro_887,waj,305,317,225,225,231,231,185,197,198,200,294,294,262,267,198,200,352,352,260,260
Native_Japan_Wajiro_888,waj,317,317,227,227,231,233,197,197,198,200,294,294,262,267,198,200,354,354,260,260
Native_Japan_Wajiro_890,waj,302,317,203,203,233,233,185,185,198,198,296,296,262,262,198,200,352,352,260,260
Native_Japan_Wajiro_892,waj,302,317,203,203,233,233,185,197,198,198,296,296,262,262,200,200,352,352,260,260
Native_Japan_Wajiro_894,waj,302,317,227,227,233,233,185,185,198,198,296,296,262,262,200,200,352,352,260,260
Native_Japan_Wajiro_895,waj,302,317,227,227,233,233,185,185,198,198,296,296,262,262,198,198,352,352,260,260
Native_Japan_Wajiro_896,waj,305,305,225,231,233,233,185,185,198,198,294,294,262,262,198,198,352,352,260,260
Native_Japan_Wajiro_897,waj,317,317,223,223,231,253,197,197,198,210,288,300,262,262,198,198,352,352,260,260
Native_Japan_Wajiro_898,waj,305,317,225,225,231,231,185,197,210,210,300,300,262,262,198,198,352,352,260,260
Native_Japan_Wajiro_899,waj,305,305,227,227,233,233,185,185,198,198,296,298,262,262,198,198,352,352,260,260
Native_Japan_Wajiro_900,waj,305,305,225,237,231,233,185,185,198,200,298,298,262,267,198,200,352,352,260,260
Native_Japan_Wajiro_901,waj,305,305,225,241,231,233,185,185,198,200,292,292,262,262,198,198,352,352,260,260
Native_Japan_Wajiro_902,waj,305,320,203,227,231,231,185,200,198,198,298,298,262,262,198,200,352,352,260,260
Native_Japan_Wajiro_904,waj,305,317,235,235,229,231,185,197,200,208,296,296,262,262,198,202,352,352,260,260
Native_Japan_Wajiro_905,waj,305,305,225,225,231,231,185,185,198,200,296,296,262,262,198,200,352,352,260,260
Native_Japan_Wajiro_906,waj,305,305,203,205,231,231,185,185,198,198,292,300,262,262,200,202,352,352,260,260
Native_Japan_Wajiro_907,waj,317,317,225,225,231,231,197,197,198,198,288,288,262,267,198,198,352,352,260,260
Native_Japan_Wajiro_908,waj,305,317,203,225,231,233,185,197,198,198,298,298,262,262,200,200,352,352,260,260
Native_Japan_Wajiro_909,waj,305,317,215,225,231,233,185,197,198,198,288,294,262,267,198,200,352,352,260,260
Native_Japan_Wajiro_910,waj,305,305,223,233,231,233,185,185,198,198,298,298,262,262,198,200,352,352,260,260
Native_Japan_Wajiro_911,waj,305,317,237,237,231,231,185,197,198,198,294,294,262,262,198,200,352,352,260,260
Native_Japan_Wajiro_912,waj,305,317,225,225,231,235,185,197,198,200,294,294,262,262,198,198,352,352,260,260
Native_Japan_Wajiro_2016125,waj,305,305,225,225,231,233,185,185,198,200,298,298,262,267,198,200,352,354,260,260
Native_Japan_Wajiro_2016127,waj,317,317,227,229,233,233,197,197,198,208,296,298,262,267,198,202,352,354,260,260
Native_Japan_Wajiro_2016128,waj,317,317,211,227,231,231,197,197,198,208,298,298,262,262,198,200,352,352,260,260
Native_Japan_Wajiro_2016143,waj,305,305,225,233,231,233,185,185,198,200,294,298,262,262,200,200,352,352,260,260
Native_Japan_Wajiro_2016159,waj,317,317,203,203,233,233,197,197,198,198,294,294,262,262,202,202,352,354,260,260
Native_Japan_Wajiro_2016160,waj,305,317,203,233,231,233,185,197,198,200,298,300,262,262,198,202,352,356,260,260
Native_Japan_Wajiro_2016165,waj,305,305,225,233,231,233,185,185,198,198,294,294,262,267,198,198,352,354,260,260
Native_Japan_Wajiro_2016167,waj,305,317,221,227,233,233,185,197,198,200,296,296,262,262,198,200,352,354,260,260
Native_Japan_Wajiro_2016176,waj,313,317,229,229,231,233,197,197,198,200,294,294,262,262,200,202,352,352,260,260
Native_Japan_Wajiro_2016177,waj,305,317,225,237,231,231,185,197,198,200,298,300,262,262,200,202,352,352,260,260
Native_Japan_Wajiro_2016178,waj,305,317,227,235,231,233,185,197,200,202,292,294,262,262,200,202,352,354,260,260
Native_Japan_Wajiro_2016187,waj,305,320,203,225,231,231,185,200,200,208,292,300,262,267,198,200,352,354,260,260
Native_Japan_Wajiro_2016190,waj,305,305,199,215,231,231,185,185,198,198,296,296,262,262,200,200,352,354,260,260
Native_Japan_Wajiro_2016192,waj,305,305,203,225,233,233,185,185,198,200,296,296,262,262,198,198,352,352,260,260
Native_Japan_Wajiro_2016193,waj,305,305,203,233,231,233,185,185,198,198,298,298,262,262,200,202,352,352,260,260
Native_Japan_Wajiro_2016196,waj,305,317,203,225,233,233,185,197,198,200,294,296,262,262,200,202,352,352,260,260
Native_Japan_Hayase_106,hay,302,302,201,217,231,231,182,182,198,198,290,290,262,262,198,198,352,356,260,260
Native_Japan_Hayase_109,hay,302,302,217,217,231,231,182,182,198,198,284,292,262,262,198,198,352,356,260,260
Native_Japan_Hayase_112,hay,284,302,217,217,231,231,182,182,198,198,284,290,262,262,198,198,352,356,260,260
Native_Japan_Hayase_115,hay,284,302,201,217,231,231,182,182,198,198,284,290,262,262,198,198,352,356,260,260
Native_Japan_Hayase_117,hay,284,302,201,217,231,231,182,182,198,198,284,290,262,262,198,198,356,356,260,260
Native_Japan_Hayase_118,hay,284,302,217,217,231,231,182,182,198,198,284,290,262,262,198,198,352,356,260,260
Native_Japan_Hayase_122,hay,284,302,217,217,231,231,182,182,198,198,290,290,262,262,198,198,352,356,260,260
Native_Japan_Hayase_126,hay,284,302,217,217,231,231,182,182,198,198,290,290,262,262,198,198,352,356,260,260
Native_Japan_Hayase_127,hay,284,302,201,217,231,231,182,182,198,198,284,290,262,262,198,198,352,356,260,260
Native_Japan_Hayase_128,hay,284,302,201,217,231,231,182,182,198,198,290,290,262,262,198,198,352,356,260,260
Native_Japan_Hayase_130,hay,284,305,217,217,231,231,182,182,198,198,290,290,262,262,198,198,356,356,260,260
Native_Japan_Hayase_134,hay,284,302,217,217,231,231,182,182,198,198,284,290,262,262,198,198,352,356,260,260
Native_Japan_Hayase_136,hay,308,308,217,217,231,231,182,182,198,198,284,290,262,262,198,198,352,356,260,260
Native_Japan_Hayase_139,hay,284,302,217,217,231,231,182,182,198,198,284,290,262,262,198,198,352,356,260,260
Native_Japan_Hayase_144,hay,284,302,217,217,231,231,182,182,198,198,284,284,262,262,198,198,352,356,260,260
Native_Japan_Hayase_148,hay,284,302,217,217,231,231,182,182,198,198,290,290,262,262,198,198,352,356,260,260
Native_Japan_Mangokuura_101,mng,302,305,205,219,231,231,182,185,198,210,322,360,262,262,198,198,358,358,260,260
Native_Japan_Mangokuura_111,mng,305,308,205,217,231,231,185,188,198,200,290,320,262,262,198,230,356,356,260,260
Native_Japan_Mangokuura_115,mng,305,308,205,205,231,231,185,188,198,200,286,292,262,262,198,230,356,356,260,260
