"pop","file","mapped","unmapped","mappedMQ0","id","mappedProp","mappedPropMQ0","fullpath","lib","paralogRemoved","PopID.alt","truepop","Abbreviation","Region","Date_of_Collection","Latitude","Longitude","Collector","Notes"
"GAN","GAN_17_bwa.np.bam",1458304,119252,411758,"GAN_17",0.924,0.282,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GAN_17_bwa.np.bam","finalFastq",TRUE,"","GAN","Gandario","Spain","",43.34251944,-8.23345,"Couceiro",""
"GAN","GAN_18_bwa.np.bam",1099363,88365,311046,"GAN_18",0.926,0.283,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GAN_18_bwa.np.bam","finalFastq",TRUE,"","GAN","Gandario","Spain","",43.34251944,-8.23345,"Couceiro",""
"GAN","GAN_22_bwa.np.bam",3924861,329280,1229729,"GAN_22",0.923,0.313,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GAN_22_bwa.np.bam","finalFastq",TRUE,"","GAN","Gandario","Spain","",43.34251944,-8.23345,"Couceiro",""
"GAN","GAN_24_bwa.np.bam",1144310,96672,324946,"GAN_24",0.922,0.284,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GAN_24_bwa.np.bam","finalFastq",TRUE,"","GAN","Gandario","Spain","",43.34251944,-8.23345,"Couceiro",""
"GOS","GOS_06_bwa.np.bam",2352100,262341,814434,"GOS_06",0.9,0.346,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_06_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_07_bwa.np.bam",1817031,212910,649342,"GOS_07",0.895,0.357,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_07_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_10_bwa.np.bam",688675,70904,197987,"GOS_10",0.907,0.287,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_10_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_13_bwa.np.bam",2116918,211730,682460,"GOS_13",0.909,0.322,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_13_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_14_bwa.np.bam",650798,58652,181901,"GOS_14",0.917,0.28,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_14_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_16_bwa.np.bam",756671,68513,215160,"GOS_16",0.917,0.284,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_16_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_17_bwa.np.bam",885523,80871,263688,"GOS_17",0.916,0.298,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_17_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_18_bwa.np.bam",735738,275053,243310,"GOS_18",0.728,0.331,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_18_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_20_bwa.np.bam",860476,84151,246386,"GOS_20",0.911,0.286,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_20_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_21_bwa.np.bam",967687,77917,295816,"GOS_21",0.925,0.306,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_21_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_23_bwa.np.bam",1425551,124937,420841,"GOS_23",0.919,0.295,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_23_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_25_bwa.np.bam",1208395,210540,487797,"GOS_25",0.852,0.404,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_25_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_26_bwa.np.bam",810607,82930,232018,"GOS_26",0.907,0.286,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_26_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_29_bwa.np.bam",816347,70342,226713,"GOS_29",0.921,0.278,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_29_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GOS","GOS_30_bwa.np.bam",1148408,95830,349498,"GOS_30",0.923,0.304,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GOS_30_bwa.np.bam","finalFastq",TRUE,"","GOS","GoseongBay","Korea","01June2017",34.9555,128.3257,"Lee",""
"GRC","GRC_02_bwa.np.bam",3189414,284518,913781,"GRC_02",0.918,0.287,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GRC_02_bwa.np.bam","finalFastq",TRUE,"","GRC","Grand Caribe San Diego Bay","soCal","",32.626737,-117.129703,"Zacherl",""
"GRC","GRC_07_bwa.np.bam",1170460,97061,345395,"GRC_07",0.923,0.295,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GRC_07_bwa.np.bam","finalFastq",TRUE,"","GRC","Grand Caribe San Diego Bay","soCal","",32.626737,-117.129703,"Zacherl",""
"GRC","GRC_09_bwa.np.bam",1008982,94765,286169,"GRC_09",0.914,0.284,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GRC_09_bwa.np.bam","finalFastq",TRUE,"","GRC","Grand Caribe San Diego Bay","soCal","",32.626737,-117.129703,"Zacherl",""
"GRC","GRC_10_bwa.np.bam",2868578,241655,874271,"GRC_10",0.922,0.305,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GRC_10_bwa.np.bam","finalFastq",TRUE,"","GRC","Grand Caribe San Diego Bay","soCal","",32.626737,-117.129703,"Zacherl",""
"GRC","GRC_12_bwa.np.bam",909689,80765,257054,"GRC_12",0.918,0.283,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GRC_12_bwa.np.bam","finalFastq",TRUE,"","GRC","Grand Caribe San Diego Bay","soCal","",32.626737,-117.129703,"Zacherl",""
"GRC","GRC_14_bwa.np.bam",996196,80257,286410,"GRC_14",0.925,0.288,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GRC_14_bwa.np.bam","finalFastq",TRUE,"","GRC","Grand Caribe San Diego Bay","soCal","",32.626737,-117.129703,"Zacherl",""
"GRC","GRC_16_bwa.np.bam",1236345,98819,364833,"GRC_16",0.926,0.295,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GRC_16_bwa.np.bam","finalFastq",TRUE,"","GRC","Grand Caribe San Diego Bay","soCal","",32.626737,-117.129703,"Zacherl",""
"GRC","GRC_18_bwa.np.bam",3586293,318794,1103761,"GRC_18",0.918,0.308,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GRC_18_bwa.np.bam","finalFastq",TRUE,"","GRC","Grand Caribe San Diego Bay","soCal","",32.626737,-117.129703,"Zacherl",""
"GRC","GRC_27_bwa.np.bam",848930,63475,240450,"GRC_27",0.93,0.283,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GRC_27_bwa.np.bam","finalFastq",TRUE,"","GRC","Grand Caribe San Diego Bay","soCal","",32.626737,-117.129703,"Zacherl",""
"GRC","GRC_30_bwa.np.bam",1235250,95262,354545,"GRC_30",0.928,0.287,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GRC_30_bwa.np.bam","finalFastq",TRUE,"","GRC","Grand Caribe San Diego Bay","soCal","",32.626737,-117.129703,"Zacherl",""
"GWG","GWG_01_bwa.np.bam",1285935,109946,391388,"GWG_01",0.921,0.304,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_01_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_02_bwa.np.bam",2366424,248990,798957,"GWG_02",0.905,0.338,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_02_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_03_bwa.np.bam",1190775,122737,337074,"GWG_03",0.907,0.283,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_03_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_04_bwa.np.bam",1851858,200694,580789,"GWG_04",0.902,0.314,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_04_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_06_bwa.np.bam",699088,146041,260214,"GWG_06",0.827,0.372,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_06_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_07_bwa.np.bam",720204,87864,231781,"GWG_07",0.891,0.322,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_07_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_08_bwa.np.bam",2570500,224101,818013,"GWG_08",0.92,0.318,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_08_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_10_bwa.np.bam",809300,97471,277749,"GWG_10",0.893,0.343,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_10_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_11_bwa.np.bam",2054769,220618,656602,"GWG_11",0.903,0.32,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_11_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_12_bwa.np.bam",1487940,176753,474280,"GWG_12",0.894,0.319,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_12_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_13_bwa.np.bam",748898,68797,214978,"GWG_13",0.916,0.287,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_13_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_14_bwa.np.bam",1150229,109362,334564,"GWG_14",0.913,0.291,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_14_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_15_bwa.np.bam",1151751,108491,337377,"GWG_15",0.914,0.293,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_15_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_16_bwa.np.bam",1830440,211406,606809,"GWG_16",0.896,0.332,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_16_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_17_bwa.np.bam",1591545,173299,536605,"GWG_17",0.902,0.337,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_17_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_18_bwa.np.bam",1582713,189734,543830,"GWG_18",0.893,0.344,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_18_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_19_bwa.np.bam",1936487,190541,631696,"GWG_19",0.91,0.326,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_19_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_20_bwa.np.bam",822076,259385,286204,"GWG_20",0.76,0.348,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_20_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_21_bwa.np.bam",1214401,101152,363537,"GWG_21",0.923,0.299,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_21_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_22_bwa.np.bam",1109816,107759,327323,"GWG_22",0.911,0.295,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_22_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_24_bwa.np.bam",907476,89393,272123,"GWG_24",0.91,0.3,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_24_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_25_bwa.np.bam",1770603,207227,574197,"GWG_25",0.895,0.324,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_25_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_26_bwa.np.bam",2848244,341969,921862,"GWG_26",0.893,0.324,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_26_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_27_bwa.np.bam",2030990,207750,675206,"GWG_27",0.907,0.332,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_27_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_28_bwa.np.bam",1232742,117367,360214,"GWG_28",0.913,0.292,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_28_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_29_bwa.np.bam",743097,71545,213601,"GWG_29",0.912,0.287,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_29_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"GWG","GWG_30_bwa.np.bam",1787054,160053,608149,"GWG_30",0.918,0.34,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/GWG_30_bwa.np.bam","finalFastq",TRUE,"GWA","GWG","Gwanyang","Korea","01June2017",34.945187,127.77932,"Lee",""
"HIR","HIR_02_bwa.np.bam",2710619,236252,888697,"HIR_02",0.92,0.328,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_02_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_03_bwa.np.bam",1804316,151325,563814,"HIR_03",0.923,0.312,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_03_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_04_bwa.np.bam",1288591,107659,374027,"HIR_04",0.923,0.29,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_04_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_05_bwa.np.bam",2065732,217137,687156,"HIR_05",0.905,0.333,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_05_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_06_bwa.np.bam",1147205,91198,329689,"HIR_06",0.926,0.287,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_06_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_07_bwa.np.bam",1734745,152028,550253,"HIR_07",0.919,0.317,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_07_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_08_bwa.np.bam",2534170,208556,760725,"HIR_08",0.924,0.3,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_08_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_10_bwa.np.bam",2276456,212316,691122,"HIR_10",0.915,0.304,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_10_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_12_bwa.np.bam",2082034,180323,666938,"HIR_12",0.92,0.32,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_12_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_13_bwa.np.bam",3655511,545198,1166175,"HIR_13",0.87,0.319,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_13_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_14_bwa.np.bam",2652658,227078,913515,"HIR_14",0.921,0.344,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_14_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_15_bwa.np.bam",1204519,92927,343379,"HIR_15",0.928,0.285,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_15_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_16_bwa.np.bam",909839,82788,261054,"HIR_16",0.917,0.287,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_16_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_17_bwa.np.bam",930317,88204,263492,"HIR_17",0.913,0.283,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_17_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_18_bwa.np.bam",2030584,180692,677885,"HIR_18",0.918,0.334,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_18_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_19_bwa.np.bam",1111924,98768,314252,"HIR_19",0.918,0.283,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_19_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_20_bwa.np.bam",3237997,300364,1120086,"HIR_20",0.915,0.346,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_20_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_21_bwa.np.bam",1183647,98497,337895,"HIR_21",0.923,0.285,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_21_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_23_bwa.np.bam",2063020,180980,708749,"HIR_23",0.919,0.344,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_23_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_24_bwa.np.bam",2287674,221911,788142,"HIR_24",0.912,0.345,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_24_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_25_bwa.np.bam",197,14,64,"HIR_25",0.934,0.325,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_25_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_26_bwa.np.bam",2491486,206674,797764,"HIR_26",0.923,0.32,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_26_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_28_bwa.np.bam",926115,73243,273472,"HIR_28",0.927,0.295,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_28_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_29_bwa.np.bam",2496861,316870,781608,"HIR_29",0.887,0.313,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_29_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HIR","HIR_30_bwa.np.bam",1756953,344867,640601,"HIR_30",0.836,0.365,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HIR_30_bwa.np.bam","finalFastq",TRUE,"","HIR","Hiroshima_Japan","Japan","",34.275474,132.266519,"Hori",""
"HOD","HOD_01_bwa.np.bam",1115241,87206,316700,"HOD_01",0.927,0.284,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HOD_01_bwa.np.bam","finalFastq",TRUE,"","HOD","HoodCanal_HammaHammaRiver_NorthShore","NW America","25June2017",47.546656,-123.041383,"Ruesink",""
"HOD","HOD_02_bwa.np.bam",900078,76650,250461,"HOD_02",0.922,0.278,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HOD_02_bwa.np.bam","finalFastq",TRUE,"","HOD","HoodCanal_HammaHammaRiver_NorthShore","NW America","25June2017",47.546656,-123.041383,"Ruesink",""
"HOD","HOD_03_bwa.np.bam",1209353,114413,340531,"HOD_03",0.914,0.282,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HOD_03_bwa.np.bam","finalFastq",TRUE,"","HOD","HoodCanal_HammaHammaRiver_NorthShore","NW America","25June2017",47.546656,-123.041383,"Ruesink",""
"HOD","HOD_04_bwa.np.bam",1226589,110272,344908,"HOD_04",0.918,0.281,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HOD_04_bwa.np.bam","finalFastq",TRUE,"","HOD","HoodCanal_HammaHammaRiver_NorthShore","NW America","25June2017",47.546656,-123.041383,"Ruesink",""
"HOD","HOD_05_bwa.np.bam",2494396,240136,726659,"HOD_05",0.912,0.291,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HOD_05_bwa.np.bam","finalFastq",TRUE,"","HOD","HoodCanal_HammaHammaRiver_NorthShore","NW America","25June2017",47.546656,-123.041383,"Ruesink",""
"HOD","HOD_06_bwa.np.bam",991665,75400,283209,"HOD_06",0.929,0.286,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HOD_06_bwa.np.bam","finalFastq",TRUE,"","HOD","HoodCanal_HammaHammaRiver_NorthShore","NW America","25June2017",47.546656,-123.041383,"Ruesink",""
"HOD","HOD_07_bwa.np.bam",905608,80058,245088,"HOD_07",0.919,0.271,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HOD_07_bwa.np.bam","finalFastq",TRUE,"","HOD","HoodCanal_HammaHammaRiver_NorthShore","NW America","25June2017",47.546656,-123.041383,"Ruesink",""
"HOD","HOD_08_bwa.np.bam",864474,78370,242604,"HOD_08",0.917,0.281,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HOD_08_bwa.np.bam","finalFastq",TRUE,"","HOD","HoodCanal_HammaHammaRiver_NorthShore","NW America","25June2017",47.546656,-123.041383,"Ruesink",""
"HOD","HOD_09_bwa.np.bam",878635,69326,250529,"HOD_09",0.927,0.285,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HOD_09_bwa.np.bam","finalFastq",TRUE,"","HOD","HoodCanal_HammaHammaRiver_NorthShore","NW America","25June2017",47.546656,-123.041383,"Ruesink",""
"HOD","HOD_10_bwa.np.bam",951143,83822,261347,"HOD_10",0.919,0.275,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/HOD_10_bwa.np.bam","finalFastq",TRUE,"","HOD","HoodCanal_HammaHammaRiver_NorthShore","NW America","25June2017",47.546656,-123.041383,"Ruesink",""
"KOJ","KOJ_01_bwa.np.bam",1817842,188580,595887,"KOJ_01",0.906,0.328,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/KOJ_01_bwa.np.bam","finalFastq",TRUE,"","KOJ","Koje Bay","Korea","01June2017",34.7991,128.5829,"Lee",""
"KOJ","KOJ_02_bwa.np.bam",1035674,99667,298173,"KOJ_02",0.912,0.288,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/KOJ_02_bwa.np.bam","finalFastq",TRUE,"","KOJ","Koje Bay","Korea","01June2017",34.7991,128.5829,"Lee",""
"KOJ","KOJ_03_bwa.np.bam",947375,90461,297225,"KOJ_03",0.913,0.314,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/KOJ_03_bwa.np.bam","finalFastq",TRUE,"","KOJ","Koje Bay","Korea","01June2017",34.7991,128.5829,"Lee",""
"KOJ","KOJ_04_bwa.np.bam",1115789,100845,348825,"KOJ_04",0.917,0.313,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/KOJ_04_bwa.np.bam","finalFastq",TRUE,"","KOJ","Koje Bay","Korea","01June2017",34.7991,128.5829,"Lee",""
"KOJ","KOJ_06_bwa.np.bam",2851602,244928,874094,"KOJ_06",0.921,0.307,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/KOJ_06_bwa.np.bam","finalFastq",TRUE,"","KOJ","Koje Bay","Korea","01June2017",34.7991,128.5829,"Lee",""
"KOJ","KOJ_07_bwa.np.bam",963551,80587,297166,"KOJ_07",0.923,0.308,"/home/stranda/projects/oyster/sotka/roslin/bwa/out/KOJ_07_bwa.np.bam","finalFastq",TRUE,"","KOJ","Koje Bay","Korea","01June2017",34.7991,128.5829,"Lee",""
